split,policy,seed,graph_id,layout_score_improvement
test_unseen_size,PPO,2027,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.11668934854475971
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.1160400333051691
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12930239843103963
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.1654838799823879
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.1034618851545498
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.23174684104836418
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.1084529528060535
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0000__seed432026,0.22088040574081635
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0001__seed432027,0.1931330525822461
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0002__seed432028,0.16013520760890243
test_unseen_size,PPO,2027,test_unseen_size__grid__large__idx0000__seed442026,0.30150851441517745
test_unseen_size,PPO,2027,test_unseen_size__grid__large__idx0001__seed442027,0.19493910593039265
test_unseen_size,PPO,2027,test_unseen_size__grid__large__idx0002__seed442028,0.21363754528714995
test_unseen_size,PPO,2027,test_unseen_size__bipartite__large__idx0000__seed452026,0.13593044390422826
test_unseen_size,PPO,2027,test_unseen_size__bipartite__large__idx0001__seed452027,0.09764441959452119
test_unseen_size,PPO,2027,test_unseen_size__bipartite__large__idx0002__seed452028,0.09863591877165412
test_unseen_size,PPO,2027,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11093643603808973
test_unseen_size,PPO,2027,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.11702702625844358
test_unseen_size,PPO,2027,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.09511534234917812
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.10379783344911597
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.13334230837216876
test_unseen_size,PPO,2027,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.19691076403868063
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.10372049045826037
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.22967540886040871
test_unseen_size,PPO,2027,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.10068279837191052
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0000__seed432026,0.23655048898484476
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0001__seed432027,0.2222622416039025
test_unseen_size,PPO,2027,test_unseen_size__tree__large__idx0002__seed432028,0.22730229410955194
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10526269057824011
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.09099597535546566
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08173644508169642
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.10181604210281309
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.15175545739236074
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.12875119845233096
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.07735510335215035
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.23827812988356245
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.11184845257445492
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0000__seed432026,0.1995844765760698
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0001__seed432027,0.2051172567883821
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0002__seed432028,0.1758329279468982
test_unseen_size,Default FR,2028,test_unseen_size__grid__large__idx0000__seed442026,0.2422551413465931
test_unseen_size,Default FR,2028,test_unseen_size__grid__large__idx0001__seed442027,0.22908528743484602
test_unseen_size,Default FR,2028,test_unseen_size__grid__large__idx0002__seed442028,0.2342135735294204
test_unseen_size,Default FR,2028,test_unseen_size__bipartite__large__idx0000__seed452026,0.13413302626531537
test_unseen_size,Default FR,2028,test_unseen_size__bipartite__large__idx0001__seed452027,0.10434062061267546
test_unseen_size,Default FR,2028,test_unseen_size__bipartite__large__idx0002__seed452028,0.0892979877920933
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.09008425520967428
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.11059567083850019
test_unseen_size,Default FR,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08932103251737988
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.093977788027656
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.10940459516989742
test_unseen_size,Default FR,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.17192642012996806
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.07872002875852119
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.22677166300319185
test_unseen_size,Default FR,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.09837419109881329
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0000__seed432026,0.21481171286803535
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0001__seed432027,0.21145876819500764
test_unseen_size,Default FR,2028,test_unseen_size__tree__large__idx0002__seed432028,0.1726630097052967
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11022422000307952
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.1201937743039515
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08769871739205837
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09851482104443449
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.15319054720035163
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.14403941006347998
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.08664425838991441
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.24199847751060388
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.09946060194976752
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0000__seed432026,0.2038261222993385
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0001__seed432027,0.19519679806245094
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0002__seed432028,0.18283507569566826
test_unseen_size,Random,2028,test_unseen_size__grid__large__idx0000__seed442026,0.23245575464750146
test_unseen_size,Random,2028,test_unseen_size__grid__large__idx0001__seed442027,0.23503637449425707
test_unseen_size,Random,2028,test_unseen_size__grid__large__idx0002__seed442028,0.2223050143963572
test_unseen_size,Random,2028,test_unseen_size__bipartite__large__idx0000__seed452026,0.13759862199208178
test_unseen_size,Random,2028,test_unseen_size__bipartite__large__idx0001__seed452027,0.10234368782350678
test_unseen_size,Random,2028,test_unseen_size__bipartite__large__idx0002__seed452028,0.06182410732376464
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11058571227446118
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.11243451384371705
test_unseen_size,Random,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.07850166554470261
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09910991979473549
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.10359880237832997
test_unseen_size,Random,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.15936273892214514
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09226495052659028
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.21602877769146211
test_unseen_size,Random,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.09800888561624677
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0000__seed432026,0.2159325754339685
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0001__seed432027,0.18335462115030654
test_unseen_size,Random,2028,test_unseen_size__tree__large__idx0002__seed432028,0.17845213507626956
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11930518421459446
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.12856412522340577
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.0988010510002848
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.10451682694972081
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12835638059157317
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.18384552513133956
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.1001511629679096
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.22752584849345447
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.11885465698706404
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0000__seed432026,0.21065520625237322
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0001__seed432027,0.215028577825082
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0002__seed432028,0.18601053822248892
test_unseen_size,Best fixed,2028,test_unseen_size__grid__large__idx0000__seed442026,0.1875003857066746
test_unseen_size,Best fixed,2028,test_unseen_size__grid__large__idx0001__seed442027,0.18255757784754145
test_unseen_size,Best fixed,2028,test_unseen_size__grid__large__idx0002__seed442028,0.18559669709635374
test_unseen_size,Best fixed,2028,test_unseen_size__bipartite__large__idx0000__seed452026,0.13639474967427562
test_unseen_size,Best fixed,2028,test_unseen_size__bipartite__large__idx0001__seed452027,0.10832789627753525
test_unseen_size,Best fixed,2028,test_unseen_size__bipartite__large__idx0002__seed452028,0.08690321069548723
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10640836157228512
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.10571323102849595
test_unseen_size,Best fixed,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.09184271554599532
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.1043603719943813
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.11682898205881576
test_unseen_size,Best fixed,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.19150578439416854
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09057607029536258
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.23818108497097146
test_unseen_size,Best fixed,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.09744998664395332
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0000__seed432026,0.20921730242540826
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0001__seed432027,0.2074421028513821
test_unseen_size,Best fixed,2028,test_unseen_size__tree__large__idx0002__seed432028,0.17687880022477254
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11943846978042605
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.1167911345671292
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.09657045848884371
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.10521439973961805
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.14404815272485738
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.16565858011899914
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.08535480492621883
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.24206229613273955
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.11722542580215073
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0000__seed432026,0.19374706484603144
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0001__seed432027,0.18908747970542739
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0002__seed432028,0.18552884021852778
test_unseen_size,PPO,2028,test_unseen_size__grid__large__idx0000__seed442026,0.35097271535629115
test_unseen_size,PPO,2028,test_unseen_size__grid__large__idx0001__seed442027,0.31253953930918743
test_unseen_size,PPO,2028,test_unseen_size__grid__large__idx0002__seed442028,0.27292971683443323
test_unseen_size,PPO,2028,test_unseen_size__bipartite__large__idx0000__seed452026,0.14205310593357318
test_unseen_size,PPO,2028,test_unseen_size__bipartite__large__idx0001__seed452027,0.11326078837659204
test_unseen_size,PPO,2028,test_unseen_size__bipartite__large__idx0002__seed452028,0.08969976261251489
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.11302959253632255
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.10556559367779961
test_unseen_size,PPO,2028,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.0971321366809248
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09394154223026696
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.11993050848526143
test_unseen_size,PPO,2028,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.1996939979788147
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.08167663390116747
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2182744536526513
test_unseen_size,PPO,2028,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.10578225583686618
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0000__seed432026,0.2158796322798986
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0001__seed432027,0.21389184300806785
test_unseen_size,PPO,2028,test_unseen_size__tree__large__idx0002__seed432028,0.18141890240172243
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.09189889035363685
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.117457079094679
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08266094668874213
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.08899330448478121
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12425337606801456
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.1292938233530494
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.07643507956581008
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2727269441457967
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.08709445017939943
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0000__seed432026,0.19134733975718543
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0001__seed432027,0.20169993121012808
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0002__seed432028,0.17149771147500303
test_unseen_size,Default FR,2029,test_unseen_size__grid__large__idx0000__seed442026,0.19573656196734346
test_unseen_size,Default FR,2029,test_unseen_size__grid__large__idx0001__seed442027,0.28443516220162524
test_unseen_size,Default FR,2029,test_unseen_size__grid__large__idx0002__seed442028,0.1855561019989636
test_unseen_size,Default FR,2029,test_unseen_size__bipartite__large__idx0000__seed452026,0.1191556290240024
test_unseen_size,Default FR,2029,test_unseen_size__bipartite__large__idx0001__seed452027,0.08937019888706044
test_unseen_size,Default FR,2029,test_unseen_size__bipartite__large__idx0002__seed452028,0.09496797558840692
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.08993366903636935
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.10310010760235055
test_unseen_size,Default FR,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.10075295362646364
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09895866155117833
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.14943012885034113
test_unseen_size,Default FR,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.14741867568995548
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09284024006700792
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.24851517946796942
test_unseen_size,Default FR,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.08805986917947445
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0000__seed432026,0.22936552234236213
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0001__seed432027,0.18120001599780722
test_unseen_size,Default FR,2029,test_unseen_size__tree__large__idx0002__seed432028,0.1840469380531825
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.09686766233304522
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.12053011557183407
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.06890259161087431
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09306305996628689
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12380914085506778
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.13205639507740408
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.10221949777826511
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2480495863910256
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.07397388231555257
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0000__seed432026,0.19635433413320014
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0001__seed432027,0.2146039456316513
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0002__seed432028,0.14541044345486587
test_unseen_size,Random,2029,test_unseen_size__grid__large__idx0000__seed442026,0.1728129098576634
test_unseen_size,Random,2029,test_unseen_size__grid__large__idx0001__seed442027,0.2643238108224616
test_unseen_size,Random,2029,test_unseen_size__grid__large__idx0002__seed442028,0.19472268083489758
test_unseen_size,Random,2029,test_unseen_size__bipartite__large__idx0000__seed452026,0.11007221905486259
test_unseen_size,Random,2029,test_unseen_size__bipartite__large__idx0001__seed452027,0.08908796354843285
test_unseen_size,Random,2029,test_unseen_size__bipartite__large__idx0002__seed452028,0.0872787552255106
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10005057999950395
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.12146738084467923
test_unseen_size,Random,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08284200547904519
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09904695014334425
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.15296139728996305
test_unseen_size,Random,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.12801539828829944
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.08975245117597458
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2526139028548271
test_unseen_size,Random,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.07325645661716712
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0000__seed432026,0.23686089911213754
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0001__seed432027,0.1832249066108833
test_unseen_size,Random,2029,test_unseen_size__tree__large__idx0002__seed432028,0.1967964350821264
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10279937056465605
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.13641449753746665
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08037095130799865
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09404909436228753
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12333918542337896
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.1686837854147083
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.1157500783669001
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.23624191447240983
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.08968610484777295
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0000__seed432026,0.22188693929922576
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0001__seed432027,0.22428211984960256
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0002__seed432028,0.18784978516332151
test_unseen_size,Best fixed,2029,test_unseen_size__grid__large__idx0000__seed442026,0.19260511557947158
test_unseen_size,Best fixed,2029,test_unseen_size__grid__large__idx0001__seed442027,0.20416325212501063
test_unseen_size,Best fixed,2029,test_unseen_size__grid__large__idx0002__seed442028,0.17458715170105404
test_unseen_size,Best fixed,2029,test_unseen_size__bipartite__large__idx0000__seed452026,0.12077550696757428
test_unseen_size,Best fixed,2029,test_unseen_size__bipartite__large__idx0001__seed452027,0.09890277603606012
test_unseen_size,Best fixed,2029,test_unseen_size__bipartite__large__idx0002__seed452028,0.09229987529999112
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10857651834817639
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.12444091056125439
test_unseen_size,Best fixed,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.10893276664047069
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09915458715015207
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.15780128388269354
test_unseen_size,Best fixed,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.19189174984262913
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09831399258566548
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.22652479444245588
test_unseen_size,Best fixed,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.08976147750834956
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0000__seed432026,0.23694563246794026
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0001__seed432027,0.20104981859204796
test_unseen_size,Best fixed,2029,test_unseen_size__tree__large__idx0002__seed432028,0.1950071250285964
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.09414549861669719
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.1301192597846786
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.0914445135732902
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.09915007048119578
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12637796677730062
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.16173699705359768
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.10055218021454759
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2713942537657602
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.0849421925992272
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0000__seed432026,0.20458313048448706
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0001__seed432027,0.20765201290422475
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0002__seed432028,0.18124924125439512
test_unseen_size,PPO,2029,test_unseen_size__grid__large__idx0000__seed442026,0.1882408028174105
test_unseen_size,PPO,2029,test_unseen_size__grid__large__idx0001__seed442027,0.3330220611082174
test_unseen_size,PPO,2029,test_unseen_size__grid__large__idx0002__seed442028,0.33366959981427485
test_unseen_size,PPO,2029,test_unseen_size__bipartite__large__idx0000__seed452026,0.11624654356966185
test_unseen_size,PPO,2029,test_unseen_size__bipartite__large__idx0001__seed452027,0.09136717729608024
test_unseen_size,PPO,2029,test_unseen_size__bipartite__large__idx0002__seed452028,0.09495629397944921
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.09904655817383057
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.11687230968080664
test_unseen_size,PPO,2029,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.10617689018173959
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.10124200644520859
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.16259962916354698
test_unseen_size,PPO,2029,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.17355977212869667
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09828736708421787
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0001__seed422027,0.2581324754697857
test_unseen_size,PPO,2029,test_unseen_size__watts_strogatz__large__idx0002__seed422028,0.08870319153549028
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0000__seed432026,0.22884333085570746
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0001__seed432027,0.20286583749804665
test_unseen_size,PPO,2029,test_unseen_size__tree__large__idx0002__seed432028,0.2019223118600545
test_unseen_size,Default FR,2030,test_unseen_size__erdos_renyi__large__idx0000__seed402026,0.10963165653415008
test_unseen_size,Default FR,2030,test_unseen_size__erdos_renyi__large__idx0001__seed402027,0.09778146593375919
test_unseen_size,Default FR,2030,test_unseen_size__erdos_renyi__large__idx0002__seed402028,0.08567131909355191
test_unseen_size,Default FR,2030,test_unseen_size__barabasi_albert__large__idx0000__seed412026,0.08935197097897574
test_unseen_size,Default FR,2030,test_unseen_size__barabasi_albert__large__idx0001__seed412027,0.12960858914290496
test_unseen_size,Default FR,2030,test_unseen_size__barabasi_albert__large__idx0002__seed412028,0.14380970734158732
test_unseen_size,Default FR,2030,test_unseen_size__watts_strogatz__large__idx0000__seed422026,0.09071521088797929
